scrapedAt,page,postUrl,timestampText,exactDate,reactions,reactionsBreakdown,comments,shares,text
2026-08-12T08:55:37.732840+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid0FuT91WRdjqes5NgJzwenyhe5yCBYtNY9vcAAeMPsvDRCvQfyrvcDsiV77hNujeW3l?comment_id=2697401527346827,1小時,2026年8月12日 星期三下午2:15,0,,,,"開源 
#AI
 推論需求大爆發！
#IBM
 攜手 Together AI 簽下 2.4 億美元大單，將在 IBM Cloud 導入逾 2,000 顆 
#輝達
 最新 Blackwell 晶片。"
2026-08-12T08:55:37.732840+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid02h8RqbDxNk88fUVBNPivKmE5wKF7B4yK849EL1VJHcyxkhNXBWtbhnKAhz9ABwzV3l?comment_id=1582598636876631,3小時,2026年8月12日 星期三下午1:39,0,,,,"#NVIDIA
 全面升級 
#AI
 生態系！最新推出 300 億參數輕量模型 Nemotron 3.5 Lightning，輸出速度狂飆 4 倍、任務提速 30%。"
2026-08-12T08:55:37.732840+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid02qzbAQ9cDfjZarcZcNjxCCyT3kDP5LJBxQbPxUkJmPUZBGXBVZPb4C4dfKekcSAVrl?comment_id=1737822814215552,3小時,2026年8月12日 星期三下午1:39,0,,,,"傳出 
#SK海力士
 正評估出售估值約 30 億美元的重慶封測廠，計畫將資源從傳統封裝抽離，全數重押 
#HBM
。"
2026-08-12T08:55:37.732840+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid02nNUDKT8wKoVhsZ5zPEQRnYHCyrb8b1wvGWxQzUJVagiiNX4W51dhPkHuzKqZk4apl?comment_id=1046082674725267,2小時,2026年8月12日 星期三下午1:33,0,,,,"#長鑫存儲
 17 奈米 
#DDR5
 良率驚傳突破 90%，緊追 
#三星
 同代水準。"
2026-08-12T08:55:37.732840+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid0zreGAZgemz7uVRMP14s9NEzZPws8F2sgTbKcST9UqwsdU396uz7SEckhvmuCPgx2l?comment_id=1025438403436480,4小時,2026年8月12日 星期三下午12:50,0,,,,"#AI
 晶片規格全面升級，外資最新報告力挺 
#旺矽
 與 
#穎崴
，雙雙維持「優於大盤」評等。"
2026-08-12T08:55:37.732840+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid02ADrWEdjeV849Qs216J2GjG63moLVkD48T9nBBKY5ZXN4QXoonuVLtHsffYGmhfYGl?comment_id=1975728609793101,4小時,2026年8月12日 星期三下午12:50,0,,,,"你付的 AI 訂閱費流向了誰？
#AI利潤逾半落入雲端與晶片巨頭
…… 
查看更多"
2026-08-12T08:55:37.732840+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid0UijcNs9kDhzH2JSsYh2jGb7CGWShXkoK61gvAFiLGMXmUPH1QjJ9kcFBysa2zjJ1l?comment_id=27977313065237212,4小時,2026年8月12日 星期三下午12:26,0,,,,"#力積電
 宣布將發放現金股利 0.23 元！"
2026-08-12T08:55:37.732840+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid0SzG8mB9zHPBMaxeTkekoYrG48yeYaF9d1F5D8oiXwdaV7BbV4h655bd8a2opmvmel?comment_id=1402068215197916,5小時,2026年8月12日 星期三上午11:30,0,,,,"#OpenAI
 傳出達成高達 70 億美元的員工股權回購協議，公司估值維持在 8,520 億美元驚人水準。"
2026-08-12T08:55:37.732840+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid031WDAP4QxhogjCzXJPqNSrEvVGZMYQM31sHyD4inWRqE1P5yC5qirG16A5osQmGqal?comment_id=1740542940221239,5小時,2026年8月12日 星期三上午11:30,0,,,,"#東友科技
 策略投資微影半導體，聚焦商用 LED 曝光機與關鍵設備，更進一步跨足無人機與智慧載具整合，全力打造非紅供應鏈體系。"
2026-08-12T08:55:37.732840+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid023gtrU9AbCje9BTRYW1Xd4AuQ6bjcjrRu8MRjTA1qn9m8xYsdaraqMBbXsd5MrhJBl?comment_id=1794421691992057,5小時,2026年8月12日 星期三上午11:15,0,,,,"AI 這麼聰明，為什麼機器人還沒真正走進我們的生活？…… 
查看更多"
2026-08-12T08:55:37.732840+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid0UVCCLyCnwdGyotvboXDUin4w9qwnZ8TLQhLXL4V58Yp1q6vsmp4zLgrCi4gYyea4l?comment_id=27506751695687577,5小時,2026年8月12日 星期三上午10:45,0,,,,"#AI
 狂潮帶來龐大現金流！南韓記憶體雙雄 
#三星
 與 
#SK海力士
 受惠 
#AI
 需求挹注豐沛資金，市場焦點正式轉向「股東回饋」。"
2026-08-12T08:55:37.732840+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid07q3pAGNFxdDdG7f8B6MXJDvbLYM2VNmqGo9qpV98r3HLDQAkSL4Hv8PEAjZFFwkhl?comment_id=1078762267915912,6小時,2026年8月12日 星期三上午10:45,0,,,,"#輝達
 全面進軍開源 
#AI
！外媒爆料輝達正秘密研發新一代 Nemotron 4 模型家族，最大版本參數量高達 1 兆以上，最快秋末亮相。"
2026-08-12T08:55:37.732840+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid0ygPPutyWYcPhxWK6CR8cnaWGEF3XbgZd4zhM6gGysSUDaqttFqy1UodH44mf2jyKl?comment_id=1960068937942219,6小時,2026年8月12日 星期三上午10:30,0,,,,"新一代 
#iPad
 Air 迎來 
#OLED
 升級！"
2026-08-12T08:55:37.732840+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid0EwKNFLVUZ6TFt2ZoA9F2qfp2BdHaZoRa8YyUhYWfGDa9EfdgRpp4yFwKWopm96Vel?comment_id=1580929856804552,6小時,2026年8月12日 星期三上午10:00,0,,,,美研究團隊於《Nature Nanotechnology》發表氫燃料電池重大突破！
2026-08-12T08:55:37.732840+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid036ST4iFaFxeqBhUrYWXsqYYzZpJbNk7eCzXn7XBndVE2YSFmEmLQXuTVDX87Y3Zn7l?comment_id=1768613687815417,7小時,2026年8月12日 星期三上午10:00,0,,,,"#立凱電
 身為中國以外唯一量產磷酸鐵鋰材料的台廠，不僅強勢拿下特斯拉長達 20 年的供應大單，更宣布斥資 10 億元建置新廠。"
2026-08-12T08:55:37.732840+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid02UaYVCSeVAKhFTcot6EQEz6GW2ajEdE7q7CicfRfA3Q16poz5E197TaxkPy6v57dYl?comment_id=4388199838111473,7小時,2026年8月12日 星期三上午9:45,0,,,,"#英特爾
 擴大籌資火力！最新宣布以每股 95 美元發行新股，募資規模一口氣衝上近 200 億美元，超乎市場原先預期。"
2026-08-12T08:55:37.732840+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid025M7J9vj8wL5bD5JMe1ekzK2bzUL7h8ny2R7KD5TQgUpqKRgt9HHuj7aqCa37wKdWl?comment_id=1556956245881642,7小時,,0,,,,"#台積電
 率先拍板，自 2026 年第二季起開放外資選擇「美元配息」，一舉降低跨國換匯成本與手續。"
2026-08-12T08:55:37.732840+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid02he8jiMF5GA6F1wgmGZ9Z3feUNe4FeCmqeb5vWc7cssg1TDfN7dEBkGyKzF4uoe8Ml?comment_id=1601506571624028,7小時,2026年8月12日 星期三上午9:15,0,,,,"比利時開發者出招！用瀏覽器遊戲測試人類審核力，結果慘不忍睹。
#AI程式碼代理
 
#人機迴路
 
#資安測試"
2026-08-12T08:55:37.732840+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid02y5L4Zcoh73R4YawDiwnf1rXSqWFJCW5NzBRnvhvCimbNVy28ttiqVvNZT54mLtKvl?comment_id=1563708321893484,6小時,2026年8月12日 星期三上午9:00,0,,,,"市場憂心 AI 浪潮降溫？
#台積電
 直接以重磅投資破除疑慮！董事會最新核准近 294.4 億美元資本預算，全面衝刺 2 奈米與先進封裝產能。"
2026-08-12T08:55:37.732840+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid0V1t5UgeMya7qcY6x5wnoXY5CSKzxNG5sJgfZvyHPUD9UKvcAGbmBuHvs71nm5VEUl?comment_id=1572222684699000,8小時,2026年8月12日 星期三上午8:30,0,,,,"輝達工程師直言：資料中心不該搶版面，該像變電箱一樣安靜融入日常生活。
#輝達
 
#AI資料中心
 
#Sean
 James"
2026-08-12T08:55:37.732840+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid02ZfC9SUZXjvRX7vTvzbrw8mURcnUnfiSChDzf35LX3oZdhatBoW7ESXzUSN51tT2Dl?comment_id=1811673016466135,3小時,2026年8月12日 星期三上午8:30,0,,,,"一顆良品就貴台積電三倍！
#英特爾代工夢卡在良率
…… 
查看更多"
2026-08-12T08:55:37.732840+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid0B5evq39wR3GqKKHogDzLzSxCtvq7p12EC788HPzawtHNt9fyHMke9dg3YUVsvW6sl?comment_id=2937720909907124,8小時,2026年8月12日 星期三上午7:30,0,,,,"OpenAI、Anthropic、Meta 接連淪陷！三週內三起 AI 入侵事件，劇本結構幾乎重合。
#OpenAI
 
#Anthropic
 
#Meta
…… 
查看更多"
2026-08-12T08:55:37.732840+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid0FBx9YVdGxWuYrPaATPEVTUyLA2HYdWP1Q85HtaMtUmYFocNhDpxrTDTmE2UCBcorl?comment_id=918176101353744,8小時,2026年8月12日 星期三上午7:30,0,,,,"#科技早報
 用了 60 年的老藥竟藏新秘密！科學家發現：二甲雙胍其實透過大腦調節血糖。
#二甲雙胍
 
#糖尿病
 
#科學新發現
…… 
查看更多"
2026-08-13T01:03:57.657807+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid028V43ua7fbpEuM68vkLChV2xtPYfZLFRHN4gy5HtWcBZY9MaAfpr6aKGxUmXPMBwhl?comment_id=2576588922791057,25分鐘,2026年8月13日 星期四上午7:03,0,,,,"#AI
 算力狂飆引爆電力革命！
#輝達
 攜手 
#Google
、
#微軟
 推進 800 VDC 與固態變壓器新架構，資料中心供電正式跨入 MW 級時代。"
2026-08-13T01:03:57.657807+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid0eZ94mQ8d6T8r27UnEi7dZoTaWyBFDLiJ3eBaWTNTQE1TXp8u2QAmK7FaBMC479Epl?__cft__[0]=AZYA94rz47w6evT-VnDNZgsM8EBqVBxZhvjp61NL4uiKpoh3vD-pKXxDxE9XTR7daSXN-H4KcEYjiHuECQUK2we8Zu7wBFbwts_h7CZeeCsszeCI0DucjtYwlD9OGPcZ_3z8d5QJdm3d7-PsuYP6f-dgi4HrhUMczdyRlXgIrXKU53XIOAX83MNWjb_zJbPg0hA,,2026年8月12日 星期三下午9:30,0,,,,"超越 90 年歷史紀錄！2026 年 7 月美國本土均溫飆至 24.9°C，打破 1936 年 
#塵暴時期
 高溫，創下 132 年來最熱 7 月。"
2026-08-13T01:03:57.657807+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid02ewXYCxbMpYqP2p9m7CuKS4gx4djvcF3jfGZugaRV7Zo7hFyBM96oBt8vnm1vEW8cl?__cft__[0]=AZYZQ9xIrDSxfZp-ntqv7mi68qiXBfDmM1eKxwsSnB5AVKH5fSvXkovAL7PxFr0XrCF3jX5KtxOaEOzyrtxxVg0DZ2lesqq4lBF-S_y_zwT9eHLh3bN94JwRPgWOF4I_K1ZG8QMjTszWgVLlPrnRuXnCcvDpTwbav_7XQ2aeeCnVlZOqabOjyiXFdXjjeR_PQSg,,2026年8月12日 星期三下午9:30,0,,,,"#AI
 隱藏思考過程全被看光！"
2026-08-13T01:03:57.657807+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid031PL8hXWG468k2PFwENcnxuAQAYXZBBq8q4C6GrpNhodWvt1JpBbWMgC3ocgKwcgEl?__cft__[0]=AZZc8Y5jyvfGMXxNn6GW8JNks87CMOI8-lxWNqaK9jplUhZiA6lG1OP9AhEMl2PM919PU9kZiGA65ptoy--o35-dWrb0ig7WFRJo4MBZFIwVAnNIBqLB48E1kRmfhQcot3ci_I5XriHcc-z4KTeEpxLXfp-tjZLIiQDicoGcl9dMFPN0cAvXuYUJN4iYiGUBIl8,,2026年8月12日 星期三下午9:20,0,,,,"美參議員桑德斯向科技大廠祭出嚴厲警告！公開致信 
#OpenAI
、
#Anthropic
 與 
#Meta
，要求立即暫停 
#AI
 開發。"
2026-08-13T01:03:57.657807+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid0p5xjxYEtLiVs3kfDie44out4E8TRmB8hYyxTqc2Dri5Qdq7qDynpK27L99ixc8Rgl?__cft__[0]=AZaV49KsT_GBoQHFEFHDzaCGc8EKaRrlvqyF26fZbaMnafdlTGC0oF8U9bBtf57MQkOvHwQq6jS_orF57zig-I5ijqlazjf49F5RccEhYy6UKmkIQ_KkMVukXNZl5jnDOi8MjMaOCM2yDjdjcSAcCAYCg8tpDPiqywb6e7e8b84Olv7zSVYiFfkE01fghAMrr4s,,2026年8月12日 星期三下午8:20,0,,,,戰場「最後一哩路」全面無人化！
2026-08-13T01:03:57.657807+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid02UPBkpbo2T618tATd2wsxki2mJubZX5a3Uc6NL4Akq1Fb7MWV1LMgFz5ketQgLG6gl?__cft__[0]=AZber-PbLqhBev-HDdyiIWu9p3baxDYAV45rxHLE3w61WmbHarcPWDaSvB8OtbJyWGFw7SpfPKK1F9u-rze6qs0i6FVxhMKWe7Dv__9kXOOJirnAi_Jynq8_2icSEf0M56Od8A1kAHe2kBNQGagYT1BniovwFdVXL0N1bUNjdm_TMBKKsqWU08yEBIV7W54YVyw,,2026年8月12日 星期三下午8:20,0,,,,"#AI
 晶片對瑕疵零容忍！
#致茂電子
 執行長曾一士於 SEMICON Taiwan 2026 指出，量測檢測已從輔助工具升級為不可妥協的「剛性需求」。"
2026-08-13T01:03:57.657807+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid038HavgJcGXhLv7qKEJsrZ6D2uUQgVtzf3cYUxHzctbT4JL8EGWxe3zx93zBHURQPGl?__cft__[0]=AZZ0c9tr037DGrOI5Z8Xq8qfJtOrdqFUJLU5sSkcCLP6L2cf2nkXwuZfPlnnsxk7omHPV_duRGqKk7oWgBXkFBzaX3JZHxB_hV-Ts3PnDCeJw4o7AfdNF69qFuTX2WgMXN9768SJ4_G8qov8YAo59qbLqpc7rozCvQTXRG0Zk3V7WXaN5AS9SAs5ylUD_eDiYw0,,2026年8月12日 星期三下午8:00,0,,,,"#AI
 晶片失效風險高到無法負擔！
#京元電
 總經理張高薰於 SEMICON Taiwan 2026 指出，測試定位正迎來關鍵轉折，必須從供應鏈一環升級為「製程的一部分」。"
2026-08-13T01:03:57.657807+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid0317GyzVvHkCfQuwjKatGnNmTkp74UQYTSYkL9N9P9oZkdk45oMWjpfCGU62VqGL9el?__cft__[0]=AZYfU9Ay6ZWOyLFhySX2JlwWNBW76AvMyq_P2C3LYxbnUlajPEgxjVBwLflLEOU04cIVwu2cctfQi7FolcsrWHh1JeEY68Qv9MavbvIqY9PNuDSkFVZEOopGBZjtya8wOCiCjtr_PwaCcPUjM_qwsn-jlCTt4qumJHE0x1C4UakEjEpnir-QHd2ulh8eCoaoNVI,,2026年8月12日 星期三下午7:20,0,,,,台北信義區頂級社交新地標！
2026-08-13T01:03:57.657807+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid034QwWFR7rscdGthsdTE2ecuVuEc9oetmw7cLwihgGyuFXnx7wFwKD9NZ3wo4V2jDol?__cft__[0]=AZZLgWF3RX4-BUbS5IvG5ivNYOuMc78fs27XHc8tLRBeYMrpMpviqThux_lbdsvygYRY6P9otI798nbGx-_jmCvvD2lTIGI7d4TAC8KOzPbr-UPtlZ7JoeMt04zLdz-PrLYOaav0Iv3dCkXssu-nyYCBIDRlw4cCH7hpVLxLvP380mwjI0SfDxdyOZmmNbXbG0s,,2026年8月12日 星期三下午7:20,0,,,,"前 
#OpenAI
 研究員旗下基金大舉掃貨日本 
#MLCC
 大廠 
#太陽誘電
，持股比重一路拉升至 11.62%。"
2026-08-13T01:03:57.657807+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid0kGNgFKtAgNoWufA7DGZPbtm4L61SqCvPSzrHtqdbjnyfyWLm5wQGgLKUXvHwvqval?__cft__[0]=AZa6EuBOAdctJikHZQ4rkenVd_blqNveliqArACXYyEgezqAmu2S0sPbRLIlqh7SgqfzDdNfDEbcApZINerkgwYApESK7lAjNxG16TBdn-PfzYfwp5HGEW_-UUEm5DeqhSEBE-tDGhq83jA2WhUjxOcrT2QGtVdPgsjytsjhAPXatRQrLLMNApK80O67zCnIcpg,,2026年8月12日 星期三下午7:00,0,,,,"#基富通
 TISA 好享投上線滿週年，狂吸逾 12 萬人加入、資產規模衝破 165 億元。"
2026-08-13T01:03:57.657807+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid0jGVZMusceLjGxRDs1HC7Zwcun1P9recc24rDFmMR6wzewdRM1Qcypxuc6vF3V2Lzl?__cft__[0]=AZYRu_xtsW5E94t4iekh-mX-XnUr0MzMOneGbUcVPFy3ctY0kXGV-W2NDVEAM-1hYhWDunExU84uyrsFpdAZ_XuS042jt-Al0rzqJKD91BDkYuIHEDuqB3JslGQQRK2IBApXKlWEtcyLJvnu2TWppthgLFUOXHLgYWnC-EWibIdE7OTuIT-3Eq9TYOkrTBzJt_c,,2026年8月12日 星期三下午6:30,0,,,,"#AI
 性價比大戰全面開打！"
2026-08-13T01:03:57.657807+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid0X3PgozNxjxMvfzC9fbRmChZkghvQ9zpj7qaAKQ84eSYfUYPSPzrHDv34TYFjcNL1l?__cft__[0]=AZYlv97wJYnp0sEUjNl9pyCMwUCpdq1A-jPriMy_5MQMUD1Xo8FgrnnAuB0zVquR_zzZjv8tSWRIeeEeAIFmbTPTnVwN6IEKutD8a-m-WC7ZQkeF0NyBOKWGcZhzOmT6lf0TFVt_LD1ebtdsV2DfZ5LcrIdsaYYVzSLGUyacQZ-dSKee1TfOEn3eSr03hFMpVyI,,2026年8月12日 星期三下午6:30,0,,,,吃不胖的秘密終於解開！
2026-08-13T01:03:57.657807+00:00,technewsinside,https://www.facebook.com/reel/1546906723905706/?__cft__[0]=AZY8B1UYb2IdSdmpkynP2BXTOP-FPeNz26rIDCW8Ob9IS_zCzlDsw8ac9SNS8kS5wHbZV3XkgHJxc1KL1pl8ZDpaNP0iHKaGZ99H4amvbXCd98spMqEy80sAxDVXqJkn1MQ94BBaGi1SNU2LOFeH0Zyp2r1uKRVoIT81RARz0asQ-QCHiVEEuNNQ0l4qXaFvyFwSm88hGuViFk_bqYMz8gkW,,2026年8月12日 星期三下午6:15,0,,,,"馬斯克：未來每輛車都要連衛星！
#特斯拉首秀Starlink上車的Cybercab
…… 
查看更多"
2026-08-13T01:03:57.657807+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid02np2SL7PJQLAAw5MJ7tiMRQLncRgZ94SgZN7G7i5b4HfPn4L5uckVF15XzSvyqvBnl?__cft__[0]=AZavmq6OxThQlUqZbv8L5DAaH99v9TPKyl4DeN3G-xQSZSWwpABa_WWPQMivYPQNfwK77A0JFzvS5uxoO6Wgm3vWLgC_KQudBjKsSpfYMmOD0C03Jtdc6eyAZ1EbdpD-p2efLgAX34fT42JCnLGwfxzRgow7TwUjPnpeOJGwZrGKbU7Au5QEmzi5PwUeUTQDLGo,,2026年8月12日 星期三下午5:45,0,,,,全球最大主權基金出手！
2026-08-13T01:03:57.657807+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid0AXYhiguJKC3fmGkm3UgwySAwd3WvuvUVcsjdd2fR6JjkPQSNs95Ti7aY5Wz9DivHl?__cft__[0]=AZZHrm_5fsWmI0KNwNeDW_Z_LhHHuRWHSjlW8wZHHi2vftn4hdt4bwzWn7doK10fKZmMVrK5kGKttkOKtWLdtJcuAN7Ff_SocZlw1s0EB31p0VDN7_E21PizqyMBrmpOaPHHdkE4B9AZ39oLhba9pLdX1PsMqjQmOXY6Tkgp2k5jqnpbUEnH07r48ZW8gmVARwQ,,2026年8月12日 星期三下午5:45,0,,,,"#AI
 資料中心擴張遭遇電力考驗！因應德州暫停新建資料中心，
#EIA
 將當地 2027 年電力負載成長率自 14% 大幅下修至 6%。"
2026-08-13T01:03:57.657807+00:00,technewsinside,https://www.facebook.com/technewsinside/posts/pfbid02jefKAbYbqAofRtP7G9738ESK2uxnv2dh8L7JBRL6YXNVnUvLAEe9qh7qRr5whjp3l?__cft__[0]=AZYCFsS6VzrPU7_6vVYEMojskwgrovAT3hSP03ODOHfKn2j0uAyYdWlFIE5kiBNjPxOV-9yETXw15gCfGgmbZnQuYK0SKh9rh13eQ7-3FdefDkAzGqbnRFq4x16NGDW2FY_LByKlwfhof7Q40sK49_JqoYlEkMB7TvwsCyD8DGCOJ7rjFL2cvdwldn6WmR6RaNw,,2026年8月12日 星期三下午5:15,0,,,,"#特斯拉
 
#Cybercab
 實車重磅亮相！"
