timestamp,views,likes,retweets,replies,hasImages,keywords,tweetUrl,text,translated_text,hasVideo
2026-08-09T17:08:25.000+08:00,7265,95,10,2,yes,"ymtc; customers china; pricing reasonable","https://x.com/tphuang/status/2086379059832119597","Keep in mind YMTC will be adding significant capacity over the next couple of yrs & it will need to keep pricing reasonable to pick up all the major customers in China.","Keep in mind YMTC will be adding significant capacity over the next couple of yrs & it will need to keep pricing reasonable to pick up all the major customers in China.",no
2026-08-09T03:25:30.000+08:00,5693,84,15,4,yes,"hengli dalian; shipyards heavyweights; orders green; china northern; 23m dwt","https://x.com/tphuang/status/2086171967531721108","China's Northern shipyards have become heavyweights. CSSC Beihai reported 100+ cumulative order for > 23m DWT w/ 80% of those orders been ""green ships""/alternative fuel.  Hengli is Dalian's industrial heavyweight @ Changxin Island. 46 new orders in July for 30B RMB including","China's Northern shipyards have become heavyweights. CSSC Beihai reported 100+ cumulative order for > 23m DWT w/ 80% of those orders been ""green ships""/alternative fuel.  Hengli is Dalian's industrial heavyweight @ Changxin Island. 46 new orders in July for 30B RMB including",no
2026-08-09T00:36:51.000+08:00,66712,97,11,4,yes,"conda env; setup aws; libs setup; python files; download hyperliquid","https://x.com/tphuang/status/2086129522760692149","Started new task on Cline DSV4-Flash of setting up new box to download Hyperliquid market data and trades.  I got a list of steps to take to get conda env/libs setup, linux libs installed, how to setup AWS account & locally. Thru 115k token so far & now have python files +","Started new task on Cline DSV4-Flash of setting up new box to download Hyperliquid market data and trades.  I got a list of steps to take to get conda env/libs setup, linux libs installed, how to setup AWS account & locally. Thru 115k token so far & now have python files +",no
2026-08-08T18:38:34.000+08:00,13457,149,20,2,yes,"apple; iphone; ali provides; 200m apple; startups apple; qwen team","https://x.com/tphuang/status/2086039358780621113","Huge win for Alibaba & Qwen team. iPhone still dominates China’s high end phone mkt so customers are higher spending types that could put more $ toward Alicloud.  Ali provides the infrastructure needed to support 200m apple users. None of the startups can do that for Apple.","Huge win for Alibaba & Qwen team. iPhone still dominates China’s high end phone mkt so customers are higher spending types that could put more $ toward Alicloud.  Ali provides the infrastructure needed to support 200m apple users. None of the startups can do that for Apple.",no
2026-08-08T17:39:09.000+08:00,14055,235,31,5,yes,"militaries globally; shenzhen built; sensors huaqiangbei; jamming antenna","https://x.com/tphuang/status/2086024407131328620","What can militaries globally do when you can get anti jamming antenna & sensors from Huaqiangbei, Alibaba & Temu for several hundred $. Stuff that ppl in Shenzhen built for home use can somehow overcome defense system that DoD blew $ billions on.","What can militaries globally do when you can get anti jamming antenna & sensors from Huaqiangbei, Alibaba & Temu for several hundred $. Stuff that ppl in Shenzhen built for home use can somehow overcome defense system that DoD blew $ billions on.",no
2026-08-08T17:02:57.000+08:00,10665,127,12,4,yes,"node; inference; models alibaba; powerful chinese; neocloud reason; sell supernodes","https://x.com/tphuang/status/2086015295324570078","2 most powerful Chinese models are both Alibaba related. Both are requesting revenue sharing from neocloud for a reason. Alibaba needs to monetize its AI investments.  It will also soon want to sell the SuperNodes optimized for inference of the largest Qwen & Kimi models.  Land","2 most powerful Chinese models are both Alibaba related. Both are requesting revenue sharing from neocloud for a reason. Alibaba needs to monetize its AI investments.  It will also soon want to sell the SuperNodes optimized for inference of the largest Qwen & Kimi models.  Land",no
2026-08-08T16:33:12.000+08:00,2874,45,8,1,yes,"pboc gold; reserves reached; months increases; 08m oz; spr resource","https://x.com/tphuang/status/2086007808122867878","PBOC gold reserves reached 76.08m oz in July (2366t).  21 consecutive months of increases. Still think this is vastly under reported just like its SPR & every other resource.","PBOC gold reserves reached 76.08m oz in July (2366t).  21 consecutive months of increases. Still think this is vastly under reported just like its SPR & every other resource.",no
2026-08-08T11:39:35.000+08:00,1675,15,1,1,no,"node; 5t models; ai labs; nodes coming; critical expansion; online cxmt","https://x.com/tphuang/status/2085933917526495408","More of my thoughts on this. 5T models everywhere next yr, even among those independent AI labs. Super nodes coming online & CXMT raising production is very critical to this expansion.","More of my thoughts on this. 5T models everywhere next yr, even among those independent AI labs. Super nodes coming online & CXMT raising production is very critical to this expansion.",no
2026-08-08T11:35:37.000+08:00,14108,219,27,8,no,"node; inference; super nodes; 10t models; chinese labs; ppl understand","https://x.com/tphuang/status/2085932919915442686","Important for ppl to understand what this means. Chinese labs are only able to do this now bc they have enough funding, data & compute. All 3 take time to build up. You cannot train or do inference 5-10T models without super nodes coming online.  Everything follows a timeline.","Important for ppl to understand what this means. Chinese labs are only able to do this now bc they have enough funding, data & compute. All 3 take time to build up. You cannot train or do inference 5-10T models without super nodes coming online.  Everything follows a timeline.",no
2026-08-08T10:09:40.000+08:00,11626,140,11,8,yes,"intel; llm; ratio llm; dsv4 flash; glm engineering; sessions noticeably","https://x.com/tphuang/status/2085911290518929656","Hard to argue against DSV4-Flash being the best cost to ratio LLM. It's almost @ GLM-5.2 on engineering & general intelligence, while being significantly cheaper than even 5.6-Luna.  Demand continues to be off the chart My cline sessions are noticeably slower than 1st few days. I","Hard to argue against DSV4-Flash being the best cost to ratio LLM. It's almost @ GLM-5.2 on engineering & general intelligence, while being significantly cheaper than even 5.6-Luna.  Demand continues to be off the chart My cline sessions are noticeably slower than 1st few days. I",no
2026-08-08T11:22:52.000+08:00,1633,16,,,yes,"intel; gdm really; flash intelligence; tier lab; agi artificial; ds reach","https://x.com/tphuang/status/2085929713252585759","Both arc AGI & artificial analysis have v4 flash at same intelligence level as Gemini 3.6 flash while being far cheaper. Shows where the 2 labs right now.  GDM really isn’t a tier 1 lab atm. Let’s see where DS can reach now that it’s growing in compute, money & team size.","Both arc AGI & artificial analysis have v4 flash at same intelligence level as Gemini 3.6 flash while being far cheaper. Shows where the 2 labs right now.  GDM really isn’t a tier 1 lab atm. Let’s see where DS can reach now that it’s growing in compute, money & team size.",no
2026-08-08T10:11:11.000+08:00,5070,79,16,2,yes,"sinopec gas; future china; charging infrastructure; replaced flash; station big","https://x.com/tphuang/status/2085911672972263819","Saw this on weibo. Sinopec gas station got replaced by flash charging station as even big oil starts transitioning to the fast charging & EV business.  Charging infrastructure will be far more accessible than gas stations in the future in China.","Saw this on weibo. Sinopec gas station got replaced by flash charging station as even big oil starts transitioning to the fast charging & EV business.  Charging infrastructure will be far more accessible than gas stations in the future in China.",no
2026-08-08T08:00:24.000+08:00,10407,130,7,10,no,"cheap beijing; locals don; breakfast today; rmb total","https://x.com/tphuang/status/2085878757328572641","Things are so cheap here in Beijing. Had a pretty decent lunch yesterday with my kids & it was 190 RMB total. Breakfast today for us in 50 RMB. I know that locals don’t make as much money but the living cost is just so low.","Things are so cheap here in Beijing. Had a pretty decent lunch yesterday with my kids & it was 190 RMB total. Breakfast today for us in 50 RMB. I know that locals don’t make as much money but the living cost is just so low.",no
2026-08-08T01:37:32.000+08:00,10001,125,14,5,yes,"chip; node; llm; seed llms; supernode bd; 3t range; designed chips","https://x.com/tphuang/status/2085782409010893303","This came right after I said they need to be aiming for this range. Seed LLMs likely are already in 2-3T range, so 5T later this yr & 10T next yr seems reasonable.  Key is that such model can only be served on ever larger SuperNode. BD's self designed chips can utilise supply","This came right after I said they need to be aiming for this range. Seed LLMs likely are already in 2-3T range, so 5T later this yr & 10T next yr seems reasonable.  Key is that such model can only be served on ever larger SuperNode. BD's self designed chips can utilise supply",no
2026-08-08T01:29:27.000+08:00,2443,27,3,1,yes,"3t suv; byd miit; wheelbase 85m; huge flagship","https://x.com/tphuang/status/2085780372185620933","BYD MIIT filing on FangChengBao Tai-9 show just a huge flagship box type SUV.  5.27m long w/ 3.13m wheelbase & 1.85m high PHEV w/ 2 200kW motors & 1.5T 110 kW engine Top speed 220 km/h, quite high for a 3t SUV like this  It's like an entry level U8.","BYD MIIT filing on FangChengBao Tai-9 show just a huge flagship box type SUV.  5.27m long w/ 3.13m wheelbase & 1.85m high PHEV w/ 2 200kW motors & 1.5T 110 kW engine Top speed 220 km/h, quite high for a 3t SUV like this  It's like an entry level U8.",no
2026-08-08T01:25:40.000+08:00,26858,103,27,4,yes,"sea cable; china largest; 38m beam; self propelled; developed cssc","https://x.com/tphuang/status/2085779420133159309","China’s Largest Self-Propelled electric Deep-Sea Cable-Laying Vessel 蓝海领航 got launched, developed by CSSC 708th Institute.  139.8m long, 38m beam, 35kt displacement w/ 16kt max cable carrying capacity. Can operate @ 3000m depth w/ DP-2 dynamic positioning system enabling","China’s Largest Self-Propelled electric Deep-Sea Cable-Laying Vessel 蓝海领航 got launched, developed by CSSC 708th Institute.  139.8m long, 38m beam, 35kt displacement w/ 16kt max cable carrying capacity. Can operate @ 3000m depth w/ DP-2 dynamic positioning system enabling",no
2026-08-07T18:36:00.000+08:00,5199,87,12,3,yes,"unitree ipo; biggest suppliers; ltas interesting","https://x.com/tphuang/status/2085676323981431215","Unitree is about to IPO & it's probably the most successful company in its industry. In 2025, it made 1.7B RMB w/ 60.13% gross margin after 5500+ deliveries.  Table on the left are some of its biggest suppliers. It does have huge LTAs w/ some of them.  Will be interesting to see","Unitree is about to IPO & it's probably the most successful company in its industry. In 2025, it made 1.7B RMB w/ 60.13% gross margin after 5500+ deliveries.  Table on the left are some of its biggest suppliers. It does have huge LTAs w/ some of them.  Will be interesting to see",no
2026-08-07T12:56:05.000+08:00,1744,12,1,2,no,"node; deepseek needs; mongolia cabinet; aidc building; just supernodes","https://x.com/tphuang/status/2085590781881106662","DeepSeek needs to take advantage of the upcoming AIDC building boom in Inner Mongolia. If each cabinet uses 100kw and cost 10m RMB, then 1GW would cost 100B RMB just for the supernodes. Add in the construction cost, at least $20B to get their 1GW DC","DeepSeek needs to take advantage of the upcoming AIDC building boom in Inner Mongolia. If each cabinet uses 100kw and cost 10m RMB, then 1GW would cost 100B RMB just for the supernodes. Add in the construction cost, at least $20B to get their 1GW DC",no
2026-08-06T21:54:36.000+08:00,11340,31,11,2,yes,"edwc project; build 5gw; construction energy; dc gobi","https://x.com/tphuang/status/2085363915576516901","EDWC project shift the burden of construction & power supply from tech to grid, construction & energy companies.  Envision announced in VivaTech in June that it plans to build 5GW of green AI compute DC in Gobi desert region by 2030.  Today, its Ulanqab site entered production.","EDWC project shift the burden of construction & power supply from tech to grid, construction & energy companies.  Envision announced in VivaTech in June that it plans to build 5GW of green AI compute DC in Gobi desert region by 2030.  Today, its Ulanqab site entered production.",no
2026-08-06T21:54:37.000+08:00,2172,17,2,3,no,"storage; turbines ai; envision; allows deepseek; infrastructure bundled; installing compute","https://x.com/tphuang/status/2085363922601963952","Envision is no longer just selling wind turbines, but ""the AI power infrastructure"" as a bundled solution (renewables + storage + grid + building).  This allows DeepSeek & Zai to concentrate just on installing the compute, so they don't have to figure out how to supply energy.","Envision is no longer just selling wind turbines, but ""the AI power infrastructure"" as a bundled solution (renewables + storage + grid + building).  This allows DeepSeek & Zai to concentrate just on installing the compute, so they don't have to figure out how to supply energy.",no
2026-08-07T12:49:51.000+08:00,1317,6,,1,no,"chinese renewable; ai sector; bloomberg catching","https://x.com/tphuang/status/2085589215111446935","Bloomberg is catching on & for good reason. Chinese renewable players are looking for new demand areas for their product. If they all get in, then Chinese AI sector really benefits from the energy abundance & low cost.","Bloomberg is catching on & for good reason. Chinese renewable players are looking for new demand areas for their product. If they all get in, then Chinese AI sector really benefits from the energy abundance & low cost.",no
2026-08-07T07:18:01.000+08:00,3037,59,9,1,yes,"#4; denza luxury; models geely; byd; 23463 sales","https://x.com/tphuang/status/2085505703964545411","BYD doing really well in Brazil in July. Even Denza had 525 sales, B5 led luxury vehicle sales which pushed Denza to #4 in luxury brand.  main brand had 23463 sales, 8.9% mkt share Dolphin Mini, Song, Dolphin & Song Pro are all in top 20 selling models while Geely was 9th w/ EX2","BYD doing really well in Brazil in July. Even Denza had 525 sales, B5 led luxury vehicle sales which pushed Denza to #4 in luxury brand.  main brand had 23463 sales, 8.9% mkt share Dolphin Mini, Song, Dolphin & Song Pro are all in top 20 selling models while Geely was 9th w/ EX2",no
2026-08-07T04:04:12.000+08:00,3010,46,9,3,yes,"ai related; reporting huaqiangbei; 100 drones; cctv; gadgets july","https://x.com/tphuang/status/2085456927195357352","CCTV reporting from Huaqiangbei on foreigners coming to buy all sort of AI related gadgets.  Thru July, AI related product sales here were up 55% YoY AI glasses up > 100% Drones & Robots were up 60 to 70%","CCTV reporting from Huaqiangbei on foreigners coming to buy all sort of AI related gadgets.  Thru July, AI related product sales here were up 55% YoY AI glasses up > 100% Drones & Robots were up 60 to 70%",yes
2026-08-07T04:00:43.000+08:00,4393,101,19,,yes,"china machinery; import export","https://x.com/tphuang/status/2085456052716548314","China's machinery industry grew by 6.4% YoY in the 1st half of this yr.  Import/Export related activities were up 15.9% to $692.76B  Biggest growth were to BRI, RCEP, Europe & ASEAN countries.","China's machinery industry grew by 6.4% YoY in the 1st half of this yr.  Import/Export related activities were up 15.9% to $692.76B  Biggest growth were to BRI, RCEP, Europe & ASEAN countries.",yes
2026-08-07T03:53:50.000+08:00,3721,52,3,,yes,"lion 08; photos interior; byd sea; soon; getting official","https://x.com/tphuang/status/2085454321911742732","BYD Sea Lion 08 should be coming soon.  We are now getting official photos of its interior","BYD Sea Lion 08 should be coming soon.  We are now getting official photos of its interior",no
2026-08-06T23:06:02.000+08:00,7496,53,8,4,yes,"msl ai; bytedance seed; resource china; startup competition; 10t maybe","https://x.com/tphuang/status/2085381894632563126","It’s always baffling to read stuff like this & see how unambiguous the Bytedance/Seed team is. No one has more resource than them in China & they continue to be about as impressive as MSL.  If their ai startup competition is going 5T next yr, they need to aim for 10T but maybe","It’s always baffling to read stuff like this & see how unambiguous the Bytedance/Seed team is. No one has more resource than them in China & they continue to be about as impressive as MSL.  If their ai startup competition is going 5T next yr, they need to aim for 10T but maybe",no
2026-08-06T22:21:18.000+08:00,2997,35,5,,yes,"chery byd; followed asean; export june; latam africa","https://x.com/tphuang/status/2085370635644268707","Chery & BYD auto export in June by destination.  Europe was the largest market for both. For BYD, this was followed by ASEAN, Oceania & Latam For chery, it was former Soviet republics, Latam & Africa","Chery & BYD auto export in June by destination.  Europe was the largest market for both. For BYD, this was followed by ASEAN, Oceania & Latam For chery, it was former Soviet republics, Latam & Africa",no
2026-08-06T22:08:38.000+08:00,1126,13,2,1,yes,"hbm; chip; node; ai chip; ai hardware; super node; data clusters; speed interconnect; hbms going","https://x.com/tphuang/status/2085367449474719776","AI hardware stack is clear. All large Data clusters expect to use Super Node connected by high speed interconnect & using domestic AI chips, transceivers & HBMs.  Everything is about going domestic, going SuperNode & going green.","AI hardware stack is clear. All large Data clusters expect to use Super Node connected by high speed interconnect & using domestic AI chips, transceivers & HBMs.  Everything is about going domestic, going SuperNode & going green.",no
2026-08-06T15:09:34.000+08:00,2139,16,,1,yes,"flash pricing; apr driven; swe tasks; probably understated","https://x.com/tphuang/status/2085261987119067440","Probably understated just how much those extreme low DSV4-Flash pricing since Apr has driven its adoption for certain type of work flow & gave it tons of valuable real world SWE tasks that ppl actually do & allowed it to RL the shift out of them.  For me, Flash has been quite","Probably understated just how much those extreme low DSV4-Flash pricing since Apr has driven its adoption for certain type of work flow & gave it tons of valuable real world SWE tasks that ppl actually do & allowed it to RL the shift out of them.  For me, Flash has been quite",no
2026-08-06T14:59:07.000+08:00,1184,12,2,,yes,"rack; race track; shaoxing km; floating 29; tank testing","https://x.com/tphuang/status/2085259354727735383","BYD's new race track + natural off road course in Shaoxing.  1.6 km professional track, 70m long tank for testing U8 floating, 29.6m long sand slope, 44m diameter low traction drift course, simulated ice track, 6000 m2 multi-functional experience track.  At least 6 off road","BYD's new race track + natural off road course in Shaoxing.  1.6 km professional track, 70m long tank for testing U8 floating, 29.6m long sand slope, 44m diameter low traction drift course, simulated ice track, 6000 m2 multi-functional experience track.  At least 6 off road",no
2026-08-04T06:41:37.000+08:00,501,13,2,1,yes,"node; llm; memory; kimi computation; memory limitation; nodes llms; chinese player","https://x.com/tphuang/status/2084409378803700090","While Kimi's computation likely has flaws, the overall pt remains. Biren Tech's presentation showcased 128 & 1024 card nodes. As LLMs get large & context window gets longer, you need larger Super Nodes.  That's where all of the Chinese player are going. memory is the limitation.","While Kimi's computation likely has flaws, the overall pt remains. Biren Tech's presentation showcased 128 & 1024 card nodes. As LLMs get large & context window gets longer, you need larger Super Nodes.  That's where all of the Chinese player are going. memory is the limitation.",no
2026-08-04T06:41:37.000+08:00,414,13,2,1,no,"rack; src models; chinese open; card racks; available 10t; sessions possible","https://x.com/tphuang/status/2084409381999833437","For the longest time, Chinese open src models had to be smaller than American lab models due to lack of data infrastructure, compute & racks. Since Chinese h/w suppliers are making these 1024-card racks available, even 10T models w/ thousands of active sessions are possible.","For the longest time, Chinese open src models had to be smaller than American lab models due to lack of data infrastructure, compute & racks. Since Chinese h/w suppliers are making these 1024-card racks available, even 10T models w/ thousands of active sessions are possible.",no
2026-08-06T03:49:03.000+08:00,3956,44,4,,yes,"yao ming; yao; ming nio; nio es9; nio","https://x.com/tphuang/status/2085090727898620080","Yao Ming & NIO ES9","Yao Ming & NIO ES9",no
2026-08-06T03:23:04.000+08:00,3337,36,4,1,yes,"chinese mkt; tea leaves; export; sees saic; jv doing","https://x.com/tphuang/status/2085084188764733852","GM sees its SAIC JV doing a whole lot more export.  I guess they read the tea leaves & realize it cannot compete in Chinese mkt. so this is the only option if they don’t want to leave.","GM sees its SAIC JV doing a whole lot more export.  I guess they read the tea leaves & realize it cannot compete in Chinese mkt. so this is the only option if they don’t want to leave.",no
2026-08-06T01:23:50.000+08:00,8607,81,7,2,yes,"gdm engineers; imply gemini; released grok; claude codex","https://x.com/tphuang/status/2085054185331101901","A few weeks ago, prominent GDM engineers were leaving for Anthropic & others. Gemini 3.5 Pro still hasn’t been released while Grok, Kimi & GLM have shot past them.  These moves imply that Gemini simply isn’t keeping up with Claude & Codex. GDM is not atm a tier 1 lab. Quite","A few weeks ago, prominent GDM engineers were leaving for Anthropic & others. Gemini 3.5 Pro still hasn’t been released while Grok, Kimi & GLM have shot past them.  These moves imply that Gemini simply isn’t keeping up with Claude & Codex. GDM is not atm a tier 1 lab. Quite",no
2026-08-05T23:19:35.000+08:00,2836,41,1,,yes,"cpca; sales growing; july data; 970k nev","https://x.com/tphuang/status/2085022917197504925","CPCA initial July data:  1.5m retails sales in total, down 18% YoY 970k NEV sales, down 2% YoY  NEV penetration was 64.4% Hybrid sales also down Only BEV sales are growing","CPCA initial July data:  1.5m retails sales in total, down 18% YoY 970k NEV sales, down 2% YoY  NEV penetration was 64.4% Hybrid sales also down Only BEV sales are growing",no
2026-08-05T21:01:11.000+08:00,11425,169,33,2,yes,"dram; apple; supply chain; cxmt dram; cutting px; apple business; brand pressure","https://x.com/tphuang/status/2084988087147659715","Demand for CXMT DRAM is so high from domestic customers (many signed LTAs) that CXMT has no interest in cutting px to win apple’s business.  Just think about how rare & extraordinary this is. Apple normally loves to use its brand to pressure supply chain for preferential px.","Demand for CXMT DRAM is so high from domestic customers (many signed LTAs) that CXMT has no interest in cutting px to win apple’s business.  Just think about how rare & extraordinary this is. Apple normally loves to use its brand to pressure supply chain for preferential px.",no
2026-08-05T05:43:52.000+08:00,1867,12,,,yes,"dram; hbm; nvidia; wafer; chip; node; yield; memory; hbm nvidia; stack wafer; yield dram","https://x.com/tphuang/status/2084757233594720698","More layer per stack + wafer thinning -> lower yield & more DRAM wafer needed More advanced node + bonding tech + base die + 1024 -> 2048 bit interface -> higher cost Much higher cost despite less HBM so Nvidia can sell out its chips & hit memory wall ","More layer per stack + wafer thinning -> lower yield & more DRAM wafer needed More advanced node + bonding tech + base die + 1024 -> 2048 bit interface -> higher cost Much higher cost despite less HBM so Nvidia can sell out its chips & hit memory wall ",no
2026-08-05T02:48:02.000+08:00,570,2,,1,yes,"dram; hbm; ssd; nvidia; shortage; cache ssd; sessions hbm; shortage nvidia; loaded kv","https://x.com/tphuang/status/2084712986669650305","So now we hear that due to DRAM shortage, Nvidia is using the DS approach of off-loaded KV Cache to SSD & only leaving the active sessions on HBM.","So now we hear that due to DRAM shortage, Nvidia is using the DS approach of off-loaded KV Cache to SSD & only leaving the active sessions on HBM.",no
2026-08-05T02:38:24.000+08:00,4523,67,9,4,yes,"150m tokens; requests dsv4; cache; flash nonstop; generated qwen3","https://x.com/tphuang/status/2084710559799185458","How do you use that much? I have 2 computers running coding requests on DSV4-Flash nonstop (except for overnight) & still used only 150m tokens in the past 2 days.  97.1% cache hit for me. My requests must be very similar!  Still just $1.46. Generated w/ Qwen3.8-Max  AI is doing","How do you use that much? I have 2 computers running coding requests on DSV4-Flash nonstop (except for overnight) & still used only 150m tokens in the past 2 days.  97.1% cache hit for me. My requests must be very similar!  Still just $1.46. Generated w/ Qwen3.8-Max  AI is doing",no
2026-08-05T01:59:03.000+08:00,9289,169,25,3,yes,"largest shipbuilder; oversea orders; marines especially","https://x.com/tphuang/status/2084700660193186007","Many ppl know China is now world's largest shipbuilder, but few ppl appreciate just how big China's marine engine industry has become.  This showcased a low speed engine of 285t at CSSC. Just massive marines, especially in ""clean energies"". oversea orders account for 60% backlog.","Many ppl know China is now world's largest shipbuilder, but few ppl appreciate just how big China's marine engine industry has become.  This showcased a low speed engine of 285t at CSSC. Just massive marines, especially in ""clean energies"". oversea orders account for 60% backlog.",yes
2026-08-05T00:14:15.000+08:00,3844,76,7,1,yes,"chinese automakers; uruguay byd; bev mkt","https://x.com/tphuang/status/2084674283377193205","Chinese automakers dominating in BEV mkt across Latam mkt w/ 80% mkt share (including 91% in Brazil & 82% in Uruguay). BYD is the largest share here but other Chinese automakers also made huge in road.","Chinese automakers dominating in BEV mkt across Latam mkt w/ 80% mkt share (including 91% in Brazil & 82% in Uruguay). BYD is the largest share here but other Chinese automakers also made huge in road.",no
2026-08-04T23:48:03.000+08:00,3092,33,3,1,no,"podcast taipology; cxmt kimi; substack post; glm lithography; join angelicaoung","https://x.com/tphuang/status/2084667690132570128","I was invited to join  @AngelicaOung  podcast Taipology last week & here is my substack post of it.  A lot of things to talk about w/ CXMT, Kimi, GLM, lithography machines & KOSPI.  https:// tphuang.substack.com/p/my-appearanc e-on-taipology-to-talk …","I was invited to join  @AngelicaOung  podcast Taipology last week & here is my substack post of it.  A lot of things to talk about w/ CXMT, Kimi, GLM, lithography machines & KOSPI.  https:// tphuang.substack.com/p/my-appearanc e-on-taipology-to-talk …",no
